127.0.0.1 - - [17/Oct/2016:08:54:18 -0200] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:09:40 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:09:40 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:11:14 -0200] "GET /ProjectPortal_ERM/ HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:11:15 -0200] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:11:55 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:12:03 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:15:34 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:15:34 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:15:34 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:15:34 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:15:34 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 200 465
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:15:34 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:15:34 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:15:45 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:15:45 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:15:45 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:15:45 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 200 465
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:15:45 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:15:45 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:15:45 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:27:54 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:27:54 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:27:54 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:27:54 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:27:54 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:27:54 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:27:54 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 200 57
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:15 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:15 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:15 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:15 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:15 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:15 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:15 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 200 557
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:36 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2118
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:36 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:36 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:36 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:36 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:36 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:36 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:46 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2162
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:46 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:46 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:46 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:46 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:46 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:40:46 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:41:33 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2162
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:41:33 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:41:33 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:41:33 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 200 572
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:41:33 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:41:33 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:41:33 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:42:17 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2163
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:42:17 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:42:17 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:42:17 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:42:17 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:42:17 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:09:42:17 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:02:45 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2180
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:02:45 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:02:46 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:02:46 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:02:46 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:02:46 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:02:46 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:03:27 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2219
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:03:27 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:03:27 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:03:27 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:03:27 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:03:27 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:03:27 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:26:30 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2232
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:26:30 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:26:30 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:26:30 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:26:30 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:26:30 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:26:30 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:27:26 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2232
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:27:26 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:27:26 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:27:26 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:27:26 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:27:26 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:27:26 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:28:48 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2245
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:28:49 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:28:49 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:28:49 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:28:49 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:28:49 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:28:49 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 200 654
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:32:56 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2245
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:32:56 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:32:56 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:32:56 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:32:56 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:32:56 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:32:56 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 200 669
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:38:36 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2245
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:38:36 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:38:36 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:38:36 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:38:36 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:38:36 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:38:36 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:56:06 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2245
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:56:06 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:56:06 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:56:06 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:56:06 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:56:06 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:10:56:06 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:20 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2245
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:20 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:20 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:20 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:20 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:20 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:20 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 200 630
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:48 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2245
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:48 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:48 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:48 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:48 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:48 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:48 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 200 630
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:56 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:56 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:56 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:56 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:56 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:56 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:02:56 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:30:12 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:30:12 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:30:12 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 200 681
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:30:12 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:30:12 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:30:12 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:30:12 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 200 708
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:32:38 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:32:38 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:32:38 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 200 734
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:32:38 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:32:38 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:32:38 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:32:38 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:47:43 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:47:43 -0200] "GET /ProjectPortal_ERM/jquerys/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:47:43 -0200] "GET /ProjectPortal_ERM/Styles/IncludeBorder.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:47:43 -0200] "GET /ProjectPortal_ERM/Styles/ResetStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:47:43 -0200] "GET /ProjectPortal_ERM/Styles/Login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:47:43 -0200] "GET /ProjectPortal_ERM/jquerys/Criptografia.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:47:43 -0200] "GET /ProjectPortal_ERM/jquerys/JQLogin.js HTTP/1.1" 200 873
0:0:0:0:0:0:0:1 - - [17/Oct/2016:11:48:09 -0200] "POST /ProjectPortal_ERM/ HTTP/1.1" 200 2265
